timestamp,open,high,low,close,volume
2024-01-02 23:00:00,2360.17,2363.71,2352.13,2356.28,31460024
2024-01-03 00:00:00,2356.28,2367.55,2348.11,2362.1,30972510.53
2024-01-03 01:00:00,2362.1,2375.78,2360.88,2374.02,26326626.4
2024-01-03 02:00:00,2374.02,2385.27,2368.33,2369.77,34280226.51
2024-01-03 03:00:00,2369.77,2371.27,2365.18,2369.52,17100674.83
2024-01-03 04:00:00,2369.52,2374.94,2364.21,2371.13,21645811.02
2024-01-03 05:00:00,2371.13,2379.88,2368.84,2377.62,19637843.09
2024-01-03 06:00:00,2377.62,2381.46,2374.21,2375.96,17508140.39
2024-01-03 07:00:00,2375.96,2380.79,2357.99,2362.54,25352188.92
2024-01-03 08:00:00,2362.54,2372.04,2362.09,2371.18,21957797.93
2024-01-03 09:00:00,2371.18,2385.23,2370.88,2376.63,27323747.77
2024-01-03 10:00:00,2376.63,2381.29,2362.04,2365.35,24868984.9
2024-01-03 11:00:00,2365.35,2366.31,2295.16,2308.61,79496943.48
2024-01-03 12:00:00,2308.61,2308.83,2092.33,2249.84,334518992.43
2024-01-03 13:00:00,2249.84,2249.98,2210.88,2225.93,81525619.52
2024-01-03 14:00:00,2225.93,2226.11,2194.28,2195.85,61985078.17
2024-01-03 15:00:00,2195.85,2241.89,2193.16,2241.35,67739465.57
2024-01-03 16:00:00,2241.35,2245.94,2224.76,2232.53,63797477.81
2024-01-03 17:00:00,2232.53,2235.2,2214.19,2224.7,42031140.83
2024-01-03 18:00:00,2224.7,2229.27,2191.21,2199.76,49732671.53
2024-01-03 19:00:00,2199.76,2229.2,2198.53,2207.51,40522528.25
2024-01-03 20:00:00,2207.51,2224.44,2206.57,2219.09,26536754.91
2024-01-03 21:00:00,2219.09,2228.7,2213.63,2227.08,30605670.81
2024-01-03 22:00:00,2227.08,2227.45,2201.66,2206.5,20293000.98
2024-01-03 23:00:00,2206.5,2211.41,2197.59,2210.57,20285556.61
2024-01-04 00:00:00,2210.57,2220.56,2207.84,2212.02,22663269.65
2024-01-04 01:00:00,2212.02,2214.93,2203.62,2207.32,24224593.26
2024-01-04 02:00:00,2207.32,2233.87,2206.26,2232.89,22660055.17
2024-01-04 03:00:00,2232.89,2240.67,2227.24,2232.62,24039792.3
2024-01-04 04:00:00,2232.62,2241.04,2229.76,2239.55,22865777.91
2024-01-04 05:00:00,2239.55,2245.4,2235.03,2238.11,19651118.52
2024-01-04 06:00:00,2238.11,2246.36,2236.91,2240.45,21239656
2024-01-04 07:00:00,2240.45,2243.13,2223.04,2223.73,26096921.37
2024-01-04 08:00:00,2223.73,2227.76,2213.52,2217.78,26403758.48
2024-01-04 09:00:00,2217.78,2230.85,2216.79,2225.31,19445716.22
2024-01-04 10:00:00,2225.31,2227.81,2207.49,2224.51,23727826.67
2024-01-04 11:00:00,2224.51,2232.62,2217.92,2230.35,20296559.3
2024-01-04 12:00:00,2230.35,2243.16,2225.14,2238.35,30526048.72
2024-01-04 13:00:00,2238.35,2249.09,2234.32,2240.4,28261829.86
2024-01-04 14:00:00,2240.4,2275.56,2232.61,2274.69,42705835.97
2024-01-04 15:00:00,2274.69,2286.63,2263.77,2278.81,59792691.66
2024-01-04 16:00:00,2278.81,2282.9,2260.99,2271.69,56710355.12
2024-01-04 17:00:00,2271.69,2291.56,2269.52,2278.01,59384655.2
2024-01-04 18:00:00,2278.01,2282.54,2271.03,2276.19,22739916.07
2024-01-04 19:00:00,2276.19,2296.56,2274.13,2277.48,39296136.01
2024-01-04 20:00:00,2277.48,2296.81,2275.67,2276.37,37896876.17
2024-01-04 21:00:00,2276.37,2291.06,2271.93,2275.65,36767378.27
2024-01-04 22:00:00,2275.65,2289.85,2265.5,2272.5,20834094.43
2024-01-04 23:00:00,2272.5,2278.16,2268.78,2269.47,18248296.11
2024-01-05 00:00:00,2269.47,2277.1,2262.92,2270.17,27666178.72
2024-01-05 01:00:00,2270.17,2273.09,2216.2,2240.35,63280306.6
2024-01-05 02:00:00,2240.35,2253.33,2234.04,2242.75,30463274.32
2024-01-05 03:00:00,2242.75,2252.01,2241.15,2244.38,20950087.85
2024-01-05 04:00:00,2244.38,2249.74,2236.54,2245.91,22376739.51
2024-01-05 05:00:00,2245.91,2249.81,2243.35,2248.2,13492395.01
2024-01-05 06:00:00,2248.2,2259.04,2242.16,2257.01,17389904.6
2024-01-05 07:00:00,2257.01,2266.86,2254.52,2254.62,18023161.73
2024-01-05 08:00:00,2254.62,2260.51,2252.28,2254.27,16922954.12
2024-01-05 09:00:00,2254.27,2270.4,2254.1,2266.34,19392885.78
2024-01-05 10:00:00,2266.34,2267.28,2235.65,2241.76,22072863.01
2024-01-05 11:00:00,2241.76,2251.23,2240.69,2243.65,20823292.36
2024-01-05 12:00:00,2243.65,2254.99,2236.82,2243.57,17407129.11
2024-01-05 13:00:00,2243.57,2253.36,2239.65,2249,23143765.14
2024-01-05 14:00:00,2249,2254.05,2222.31,2228.46,45576015.26
2024-01-05 15:00:00,2228.46,2243.66,2220.18,2226.15,38025539.11
2024-01-05 16:00:00,2226.15,2234.82,2212.23,2213.24,30537531.64
2024-01-05 17:00:00,2213.24,2234.49,2208.01,2233.69,35749948.18
2024-01-05 18:00:00,2233.69,2239.42,2226,2235.33,22713476.92
2024-01-05 19:00:00,2235.33,2242,2231.57,2235.75,23601176.96
2024-01-05 20:00:00,2235.75,2260.2,2235.69,2250.06,33364994.4
2024-01-05 21:00:00,2250.06,2250.29,2236.05,2247.9,22698856.37
2024-01-05 22:00:00,2247.9,2250.78,2240.32,2249.36,12917147.44
2024-01-05 23:00:00,2249.36,2277.99,2249.36,2270.21,38337923.94
2024-01-06 00:00:00,2270.21,2271.59,2259.83,2264.75,19860421.13
2024-01-06 01:00:00,2264.75,2265.25,2255.35,2257.08,18010139.01
2024-01-06 02:00:00,2257.08,2259.95,2253.24,2257.17,12694737.31
2024-01-06 03:00:00,2257.17,2258.22,2252.69,2255.47,10686499.98
2024-01-06 04:00:00,2255.47,2257.55,2248.02,2249.03,14508794.71
2024-01-06 05:00:00,2249.03,2251.42,2231.68,2236.96,20263264.81
2024-01-06 06:00:00,2236.96,2237.6,2218.09,2221.35,30444795.18
2024-01-06 07:00:00,2221.35,2234.85,2218.54,2234.73,22647028.53
2024-01-06 08:00:00,2234.73,2239.39,2230.59,2239.26,11492104.77
2024-01-06 09:00:00,2239.26,2240.92,2235.27,2236.04,12283186.44
2024-01-06 10:00:00,2236.04,2240.61,2231.35,2237.44,9220021.4
2024-01-06 11:00:00,2237.44,2240.34,2232.84,2239.97,9254308.41
2024-01-06 12:00:00,2239.97,2243.1,2229.98,2233.71,12239645.67
2024-01-06 13:00:00,2233.71,2240.05,2230.15,2238.37,11448395.61
2024-01-06 14:00:00,2238.37,2249.13,2237.66,2242.31,15766104.25
2024-01-06 15:00:00,2242.31,2249.36,2239.49,2247.86,16166958.61
2024-01-06 16:00:00,2247.86,2250.94,2244.86,2247.09,13291757.12
2024-01-06 17:00:00,2247.09,2253.95,2244.46,2250.42,12479969.73
2024-01-06 18:00:00,2250.42,2255.88,2246.63,2248.61,11560628.68
2024-01-06 19:00:00,2248.61,2249.41,2239.55,2245.99,10405675.59
2024-01-06 20:00:00,2245.99,2248.87,2237.83,2243.27,14349261.39
2024-01-06 21:00:00,2243.27,2244.05,2237.34,2241.68,11541046.99
2024-01-06 22:00:00,2241.68,2242.39,2232.57,2238.93,10344167.05
2024-01-06 23:00:00,2238.93,2241.85,2232.21,2241.73,13817633.32
2024-01-07 00:00:00,2241.73,2255.55,2239.54,2251.01,14324749.08
2024-01-07 01:00:00,2251.01,2255.12,2242.62,2242.62,13464112.6
2024-01-07 02:00:00,2242.62,2250.06,2236.94,2241.64,11140809.28
2024-01-07 03:00:00,2241.64,2247.6,2241.6,2243.57,8988756.96
2024-01-07 04:00:00,2243.57,2249.94,2243.55,2249.81,10256063.21
2024-01-07 05:00:00,2249.81,2251.65,2242.7,2244.35,7803936.16
2024-01-07 06:00:00,2244.35,2252.05,2242.48,2250.71,9404359.75
2024-01-07 07:00:00,2250.71,2252.55,2247.55,2250.36,9770331.45
2024-01-07 08:00:00,2250.36,2254.01,2240.22,2241.1,14591093.26
2024-01-07 09:00:00,2241.1,2243.32,2231.87,2234.69,14599907.87
2024-01-07 10:00:00,2234.69,2241.07,2234.34,2238.63,10655924.47
2024-01-07 11:00:00,2238.63,2244.01,2235.43,2238.62,11389285.41
2024-01-07 12:00:00,2238.62,2242.67,2233.02,2239.19,9433087.09
2024-01-07 13:00:00,2239.19,2258.2,2238.68,2253.06,17100097.36
2024-01-07 14:00:00,2253.06,2256,2244.95,2250.43,13684463.77
2024-01-07 15:00:00,2250.43,2250.92,2223.95,2232.14,24335785.66
2024-01-07 16:00:00,2232.14,2236.88,2223.17,2227.98,18076053.94
2024-01-07 17:00:00,2227.98,2243.85,2222.67,2240.49,19482860.41
2024-01-07 18:00:00,2240.49,2249.6,2238.06,2246.34,13767327.24
2024-01-07 19:00:00,2246.34,2251.07,2243.08,2249.95,13217511.88
2024-01-07 20:00:00,2249.95,2252.48,2240.74,2240.79,17787164.14
2024-01-07 21:00:00,2240.79,2245.76,2236.33,2241.17,13883074.92
2024-01-07 22:00:00,2241.17,2241.17,2210.17,2217.71,36654176.7
2024-01-07 23:00:00,2217.71,2226.37,2207.13,2222.73,34538987.65
2024-01-08 00:00:00,2222.73,2225.41,2191.27,2195.91,39659233.77
2024-01-08 01:00:00,2195.91,2210.97,2194.28,2205.44,25822034.25
2024-01-08 02:00:00,2205.44,2209.24,2173.82,2184.96,30735315.98
2024-01-08 03:00:00,2184.96,2193.27,2168.41,2191.82,43550282.38
2024-01-08 04:00:00,2191.82,2199.48,2189.08,2197.39,14312342.95
2024-01-08 05:00:00,2197.39,2198.62,2190.18,2197.35,11072408.09
2024-01-08 06:00:00,2197.35,2224.38,2195.53,2214.01,29624109.22
2024-01-08 07:00:00,2214.01,2230.39,2213.33,2225.05,11387090.67
2024-01-08 08:00:00,2225.05,2235.09,2222.11,2223.2,13075302.02
2024-01-08 09:00:00,2223.2,2226.05,2206.11,2212.22,11889367.08
2024-01-08 10:00:00,2212.22,2230.28,2209.44,2227.4,14447728.72
2024-01-08 11:00:00,2227.4,2242.02,2221.41,2241.16,24789991.46
2024-01-08 12:00:00,2241.16,2270.66,2240.91,2266.88,47110626.84
2024-01-08 13:00:00,2266.88,2276.95,2261.24,2267.8,31941031.15
2024-01-08 14:00:00,2267.8,2274.38,2258.23,2263.19,20752458.77
2024-01-08 15:00:00,2263.19,2283.84,2258.36,2271.33,35632377.49
2024-01-08 16:00:00,2271.33,2283.31,2261.74,2265.07,27960307.69
2024-01-08 17:00:00,2265.07,2309.29,2263.27,2309.24,49325671.91
2024-01-08 18:00:00,2309.24,2341.45,2308.11,2338.22,71675753.7
2024-01-08 19:00:00,2338.22,2360.37,2326.37,2356.68,74448169.2
2024-01-08 20:00:00,2356.68,2359.66,2336.77,2338.32,34781117.78
2024-01-08 21:00:00,2338.32,2349.03,2335.22,2339.33,24703731.72
2024-01-08 22:00:00,2339.33,2344.35,2335.17,2339.35,15701159.82
2024-01-08 23:00:00,2339.35,2339.5,2328.19,2332.66,25244782.24
2024-01-09 00:00:00,2332.66,2338.59,2292.04,2308.58,38238906.74
2024-01-09 01:00:00,2308.58,2316.66,2298.55,2310.73,26714657.9
2024-01-09 02:00:00,2310.73,2317.81,2307.46,2313.8,17494431.53
2024-01-09 03:00:00,2313.8,2315.96,2308.83,2311.04,16920394.68
2024-01-09 04:00:00,2311.04,2318.74,2302.09,2316.58,18607262.84
2024-01-09 05:00:00,2316.58,2319.49,2302.96,2309.77,15292288.85
2024-01-09 06:00:00,2309.77,2310.21,2298.96,2303.44,14120104.18
2024-01-09 07:00:00,2303.44,2310.8,2300.03,2307.53,12404816.9
2024-01-09 08:00:00,2307.53,2312.35,2291.67,2292.62,22099921.94
2024-01-09 09:00:00,2292.62,2297.87,2286.49,2292.62,25295114.44
2024-01-09 10:00:00,2292.62,2302.75,2290.36,2293.73,14958855.82
2024-01-09 11:00:00,2293.73,2304.03,2290.49,2300.09,21668473.93
2024-01-09 12:00:00,2300.09,2305.06,2231.3,2265.66,61847066.71
2024-01-09 13:00:00,2265.66,2284.1,2262.11,2276.01,56296013.47
2024-01-09 14:00:00,2276.01,2283.56,2243.41,2248.3,51325613.24
2024-01-09 15:00:00,2248.3,2268.56,2242.79,2257.72,33752430.46
2024-01-09 16:00:00,2257.72,2266.21,2244.33,2264.92,28867330.34
2024-01-09 17:00:00,2264.92,2270.94,2257.07,2265,24705830.58
2024-01-09 18:00:00,2265,2278.31,2260.51,2276.46,25465057.59
2024-01-09 19:00:00,2276.46,2278.36,2259.34,2271.11,24663515.65
2024-01-09 20:00:00,2271.11,2273.94,2248.44,2251.21,38452991.05
2024-01-09 21:00:00,2251.21,2373.21,2249.91,2317.79,230371411.07
2024-01-09 22:00:00,2317.79,2371.77,2317.18,2342.24,77873265.1
2024-01-09 23:00:00,2342.24,2346.79,2318.91,2344.97,38317560.6
2024-01-10 00:00:00,2344.97,2399.74,2341.51,2398.74,92512033.36
2024-01-10 01:00:00,2398.74,2400.75,2366.91,2377.34,48251708.94
2024-01-10 02:00:00,2377.34,2377.89,2346.11,2347.92,47137969.84
2024-01-10 03:00:00,2347.92,2368.97,2345.04,2362.3,21116608.88
2024-01-10 04:00:00,2362.3,2389.02,2358.64,2381.25,26446030.57
2024-01-10 05:00:00,2381.25,2393.55,2372.94,2387.12,27913436.39
2024-01-10 06:00:00,2387.12,2388.57,2373.67,2381.47,19818784.01
2024-01-10 07:00:00,2381.47,2386.42,2367.07,2369.64,25467144.8
2024-01-10 08:00:00,2369.64,2383.69,2364.22,2366.21,24993322.41
2024-01-10 09:00:00,2366.21,2430.39,2366.09,2425.82,77662547.92
2024-01-10 10:00:00,2425.82,2427.26,2401.23,2401.62,43050399.85
2024-01-10 11:00:00,2401.62,2410,2384.66,2403.1,35547533.91
2024-01-10 12:00:00,2403.1,2418.16,2345.71,2360.97,90784629.04
2024-01-10 13:00:00,2360.97,2391.19,2352.11,2378.85,48360939.49
2024-01-10 14:00:00,2378.85,2395.46,2370.74,2386.83,43315230.28
2024-01-10 15:00:00,2386.83,2457.41,2384.17,2450.11,141730279.29
2024-01-10 16:00:00,2450.11,2458.91,2407.19,2408.23,85026910.05
2024-01-10 17:00:00,2408.23,2445.3,2402.43,2437.55,68115486.59
2024-01-10 18:00:00,2437.55,2442.98,2416.26,2435.95,63883895.93
2024-01-10 19:00:00,2435.95,2482.73,2427.46,2479.34,129240869.07
2024-01-10 20:00:00,2479.34,2489.01,2416.26,2485.62,202004041.76
2024-01-10 21:00:00,2485.62,2533.69,2474.16,2528.18,225646002.62
2024-01-10 22:00:00,2528.18,2555.9,2510.95,2548.28,103667404.51
2024-01-10 23:00:00,2548.28,2643.46,2544.78,2584.69,167667246.4
2024-01-11 00:00:00,2584.69,2608.34,2569.56,2606.75,78243354.27
2024-01-11 01:00:00,2606.75,2607.72,2567.23,2569.12,50576895.11
2024-01-11 02:00:00,2569.12,2586.87,2567.44,2581.61,37364228.79
2024-01-11 03:00:00,2581.61,2614.32,2572.77,2613.72,54176574.04
2024-01-11 04:00:00,2613.72,2630.27,2606.33,2616.18,58899667.81
2024-01-11 05:00:00,2616.18,2616.54,2585.23,2597.4,43812791.5
2024-01-11 06:00:00,2597.4,2598.85,2573.81,2577.89,51264684.24
2024-01-11 07:00:00,2577.89,2591.8,2576.79,2589.46,27107028.48
2024-01-11 08:00:00,2589.46,2616.43,2587.25,2615.62,38066959.34
2024-01-11 09:00:00,2615.62,2620.03,2605.01,2609.02,34222901.48
2024-01-11 10:00:00,2609.02,2649.53,2607.52,2637.21,57656632.97
2024-01-11 11:00:00,2637.21,2665.1,2628.48,2658.59,52105110.59
2024-01-11 12:00:00,2658.59,2662.09,2637.44,2648.31,51463049.71
2024-01-11 13:00:00,2648.31,2657.69,2625.65,2636.76,64568696.36
2024-01-11 14:00:00,2636.76,2688.39,2618.53,2683.27,155790666.51
2024-01-11 15:00:00,2683.27,2690.17,2597.55,2613.19,168364512.95
2024-01-11 16:00:00,2613.19,2624.69,2568.58,2586.66,139189160.94
2024-01-11 17:00:00,2586.66,2613.07,2572.95,2600.6,61820551.76
2024-01-11 18:00:00,2600.6,2617.08,2588.96,2612.46,40638780.5
2024-01-11 19:00:00,2612.46,2622.29,2598.1,2621.94,36941192.5
2024-01-11 20:00:00,2621.94,2632.54,2589,2594.45,82840479.15
2024-01-11 21:00:00,2594.45,2620.9,2593.24,2603.94,36772950.98
2024-01-11 22:00:00,2603.94,2615.99,2596.74,2615.37,25304103.41
2024-01-11 23:00:00,2615.37,2624.46,2610.99,2618.71,31761439.53
2024-01-12 00:00:00,2618.71,2624.12,2594.44,2600.82,33652703.27
2024-01-12 01:00:00,2600.82,2603.96,2581.46,2593.39,34826255.06
2024-01-12 02:00:00,2593.39,2615.18,2591.53,2607.66,30599757.97
2024-01-12 03:00:00,2607.66,2607.97,2588.35,2590.42,28353583.36
2024-01-12 04:00:00,2590.42,2605.04,2586.44,2593.76,31013307.23
2024-01-12 05:00:00,2593.76,2609.65,2590.52,2608.46,24526951.72
2024-01-12 06:00:00,2608.46,2625.18,2607.53,2617.78,33166022.07
2024-01-12 07:00:00,2617.78,2621.28,2592.82,2596.32,48158000.82
2024-01-12 08:00:00,2596.32,2604.08,2584.74,2602.41,27708972.3
2024-01-12 09:00:00,2602.41,2617.9,2585.84,2614.54,46206124.68
2024-01-12 10:00:00,2614.54,2622.58,2611.46,2620.88,26768418.97
2024-01-12 11:00:00,2620.88,2666.91,2619.62,2647.83,84019296.21
2024-01-12 12:00:00,2647.83,2680.06,2635.3,2650.57,73191544.37
2024-01-12 13:00:00,2650.57,2690.59,2645.64,2673.69,71214353.34
2024-01-12 14:00:00,2673.69,2712.4,2663.35,2706.6,106861860.08
2024-01-12 15:00:00,2706.6,2717.2,2636.74,2646.13,159094914.43
2024-01-12 16:00:00,2646.13,2687.13,2601.45,2618.94,166815654.42
2024-01-12 17:00:00,2618.94,2630.14,2560.22,2599.46,127834309.48
2024-01-12 18:00:00,2599.46,2608.18,2577.38,2593.44,50056552.46
2024-01-12 19:00:00,2593.44,2610.46,2579.86,2581.29,31288108.11
2024-01-12 20:00:00,2581.29,2596.8,2565.82,2568.55,71571063.34
2024-01-12 21:00:00,2568.55,2575.13,2501.02,2524.58,100432490.34
2024-01-12 22:00:00,2524.58,2526.53,2455.87,2497.33,132810763.13
2024-01-12 23:00:00,2497.33,2529.48,2495.81,2522.11,47632058.65
2024-01-13 00:00:00,2522.11,2536.43,2516.74,2517.2,40862716.17
2024-01-13 01:00:00,2517.2,2527.09,2497.1,2524.76,50844914.13
2024-01-13 02:00:00,2524.76,2552.87,2519.3,2545.51,49599287.15
2024-01-13 03:00:00,2545.51,2555.88,2537.19,2547.67,33935638.85
2024-01-13 04:00:00,2547.67,2548.26,2538.9,2546.63,21337822.01
2024-01-13 05:00:00,2546.63,2554.28,2539.89,2552.78,21237327.62
2024-01-13 06:00:00,2552.78,2552.84,2542.45,2551.21,24455014.21
2024-01-13 07:00:00,2551.21,2560.41,2547.7,2550.58,18690955.94
2024-01-13 08:00:00,2550.58,2559.77,2549.43,2555.46,18297702.43
2024-01-13 09:00:00,2555.46,2556.95,2538.45,2541,21461569.02
2024-01-13 10:00:00,2541,2541.83,2521.26,2531.08,24607614.89
2024-01-13 11:00:00,2531.08,2544.48,2529.05,2542.11,26111880.75
2024-01-13 12:00:00,2542.11,2550.66,2535.68,2542.97,30034642.09
2024-01-13 13:00:00,2542.97,2549.87,2537.34,2541.34,21037731.67
2024-01-13 14:00:00,2541.34,2544.56,2531.35,2538.92,37868623.04
2024-01-13 15:00:00,2538.92,2565.03,2538.6,2563.31,37832529.09
2024-01-13 16:00:00,2563.31,2571.11,2552.24,2556.58,53839855.22
2024-01-13 17:00:00,2556.58,2565.83,2549.84,2555.83,60800842.9
2024-01-13 18:00:00,2555.83,2572.33,2551.67,2559.96,43059855.19
2024-01-13 19:00:00,2559.96,2579.04,2559.3,2570.99,57348353.41
2024-01-13 20:00:00,2570.99,2580.1,2565.71,2567.99,38682430.9
2024-01-13 21:00:00,2567.99,2573.84,2562.82,2572.83,20388346.55
2024-01-13 22:00:00,2572.83,2577.53,2566.14,2577.41,11682479.3
2024-01-13 23:00:00,2577.41,2589.5,2573.14,2577.89,25973934.61
2024-01-14 00:00:00,2577.89,2578.65,2560.73,2563.88,26882689.77
2024-01-14 01:00:00,2563.88,2573.86,2562.04,2569.01,22568080.71
2024-01-14 02:00:00,2569.01,2570.54,2554.96,2559.99,22354292.51
2024-01-14 03:00:00,2559.99,2563.71,2549.33,2550.27,30670717.29
2024-01-14 04:00:00,2550.27,2554.91,2541.46,2543,27678112.23
2024-01-14 05:00:00,2543,2554.49,2542.29,2551.61,14955468.29
2024-01-14 06:00:00,2551.61,2554.95,2547.26,2551.93,8029134.46
2024-01-14 07:00:00,2551.93,2553.37,2543.66,2549.95,17997437.14
2024-01-14 08:00:00,2549.95,2552.43,2544.27,2552.14,13087397.82
2024-01-14 09:00:00,2552.14,2553.1,2539.29,2553.1,14830127.29
2024-01-14 10:00:00,2553.1,2553.21,2538.73,2540.94,12163905.89
2024-01-14 11:00:00,2540.94,2546.33,2534.18,2536.66,15317469.56
2024-01-14 12:00:00,2536.66,2545.88,2533.21,2536.32,15490305.61
2024-01-14 13:00:00,2536.32,2537.42,2523.8,2532.77,26644424.38
2024-01-14 14:00:00,2532.77,2542.06,2530.69,2540.26,17797860.06
2024-01-14 15:00:00,2540.26,2544.3,2534.39,2537.17,13777740.93
2024-01-14 16:00:00,2537.17,2543.31,2520.57,2526.35,42521082.05
2024-01-14 17:00:00,2526.35,2537.37,2523.35,2530,18156599.02
2024-01-14 18:00:00,2530,2536.66,2521.78,2530.46,14316176.43
2024-01-14 19:00:00,2530.46,2531.77,2498.75,2499.86,25142297.34
2024-01-14 20:00:00,2499.86,2517.53,2480.79,2507.87,28678083.74
2024-01-14 21:00:00,2507.87,2525.78,2497.32,2525.51,28927150.83
2024-01-14 22:00:00,2525.51,2529.61,2502.78,2507.83,19436928.72
2024-01-14 23:00:00,2507.83,2509.72,2468.6,2470.94,76984201.51
2024-01-15 00:00:00,2470.94,2500.5,2469.25,2494.25,41874183.71
2024-01-15 01:00:00,2494.25,2510.95,2486.7,2504.72,41355971.88
2024-01-15 02:00:00,2504.72,2505.31,2493.24,2504.2,24983271.68
2024-01-15 03:00:00,2504.2,2512.56,2501.64,2502.44,19722567.72
2024-01-15 04:00:00,2502.44,2511.38,2502.33,2509.08,14328449.25
2024-01-15 05:00:00,2509.08,2518.06,2508.77,2517.51,15816236.92
2024-01-15 06:00:00,2517.51,2520.07,2509.99,2511.8,14866920.58
2024-01-15 07:00:00,2511.8,2515.13,2502.86,2511.91,13079522.29
2024-01-15 08:00:00,2511.91,2516.39,2506.01,2511.12,11628346.65
2024-01-15 09:00:00,2511.12,2531.24,2508.09,2526.75,17797468.68
2024-01-15 10:00:00,2526.75,2539.41,2524.64,2533.17,24773994.85
2024-01-15 11:00:00,2533.17,2541.11,2530.28,2537.98,16103088.47
2024-01-15 12:00:00,2537.98,2546.35,2532.85,2539.56,19544199.46
2024-01-15 13:00:00,2539.56,2547.83,2533.7,2537.94,18060309.54
2024-01-15 14:00:00,2537.94,2538.69,2504.79,2506.88,33593298.66
2024-01-15 15:00:00,2506.88,2522.93,2506.88,2513.21,27071712.78
2024-01-15 16:00:00,2513.21,2525.57,2512.75,2522.34,22922717.73
2024-01-15 17:00:00,2522.34,2535.12,2522.27,2530.94,23439687.7
2024-01-15 18:00:00,2530.94,2551.4,2530.9,2537.97,27728925.89
2024-01-15 19:00:00,2537.97,2544.08,2529.43,2532.79,20760823.51
2024-01-15 20:00:00,2532.79,2537.36,2523.8,2528.62,16945716.44
2024-01-15 21:00:00,2528.62,2528.64,2519.66,2519.98,14797284.83
2024-01-15 22:00:00,2519.98,2523.06,2498.43,2511.52,27773629.24
